4,4,812.94,245.60,86.30,254.20,0.9625,-1,-1,-1
4,5,964.26,234.57,110.19,267.91,0.9629,-1,-1,-1
4,6,574.12,219.58,145.97,354.96,0.9601,-1,-1,-1
4,7,1050.53,241.99,57.78,192.37,0.9415,-1,-1,-1
4,8,932.87,260.36,50.55,170.56,0.9386,-1,-1,-1
4,9,1144.09,250.59,49.38,174.11,0.9252,-1,-1,-1
4,10,1116.41,255.75,56.58,164.68,0.9145,-1,-1,-1
4,11,185.14,292.80,42.26,116.59,0.7100,-1,-1,-1
5,1,187.83,201.99,204.58,622.15,0.9732,-1,-1,-1
5,2,-85.75,155.71,230.95,679.29,0.9286,-1,-1,-1
5,3,433.52,221.64,156.25,379.47,0.9644,-1,-1,-1
5,4,812.20,249.83,86.72,255.32,0.9483,-1,-1,-1
5,5,965.54,240.50,110.32,268.05,0.9527,-1,-1,-1
5,6,571.39,223.25,147.77,359.77,0.9591,-1,-1,-1
5,7,1050.16,246.09,59.22,195.10,0.9435,-1,-1,-1
5,8,933.47,264.59,51.46,173.04,0.9201,-1,-1,-1
5,9,1144.11,257.15,49.79,170.91,0.9313,-1,-1,-1
5,10,1115.24,260.21,56.82,165.76,0.8989,-1,-1,-1
5,13,972.51,236.93,64.06,203.38,0.6358,-1,-1,-1
5,14,212.46,226.46,180.68,426.20,0.8409,-1,-1,-1
5,11,186.74,297.23,43.49,119.58,0.6083,-1,-1,-1
6,1,173.92,207.82,207.27,628.73,0.9756,-1,-1,-1
6,2,-97.34,166.28,223.63,652.71,0.9196,-1,-1,-1
6,3,430.68,226.91,156.72,380.69,0.9659,-1,-1,-1
6,4,811.74,253.93,86.90,255.71,0.9571,-1,-1,-1
6,5,965.72,245.38,110.29,268.14,0.9542,-1,-1,-1
6,6,570.34,226.49,148.36,362.30,0.9547,-1,-1,-1
6,7,1047.68,250.53,63.07,206.03,0.9254,-1,-1,-1
6,8,933.13,269.31,51.39,172.32,0.9288,-1,-1,-1
6,9,1143.50,261.84,51.94,173.65,0.9498,-1,-1,-1
6,10,1113.02,264.43,56.33,164.87,0.9078,-1,-1,-1
6,13,970.08,246.37,61.56,195.55,0.7049,-1,-1,-1
7,1,161.35,211.42,211.42,638.96,0.9785,-1,-1,-1
7,2,-96.43,199.52,214.33,620.15,0.9157,-1,-1,-1
7,3,428.06,232.84,159.04,386.15,0.9634,-1,-1,-1
7,4,813.35,258.93,86.96,255.49,0.9479,-1,-1,-1
7,5,966.99,247.70,111.35,270.70,0.9455,-1,-1,-1
7,6,570.27,231.09,149.65,366.49,0.9567,-1,-1,-1
7,7,1048.95,255.09,61.85,198.89,0.9323,-1,-1,-1
7,8,934.55,274.02,51.77,173.13,0.9201,-1,-1,-1
7,9,1144.40,266.56,53.22,171.78,0.9508,-1,-1,-1
7,10,1113.00,268.09,56.45,165.91,0.9193,-1,-1,-1
8,1,145.74,212.17,214.31,646.69,0.9664,-1,-1,-1
8,2,-101.97,213.62,212.58,608.66,0.8180,-1,-1,-1
8,3,426.86,235.02,159.44,387.55,0.9590,-1,-1,-1
8,4,815.87,260.08,87.59,256.80,0.9377,-1,-1,-1
8,5,970.40,247.52,112.05,272.44,0.9479,-1,-1,-1
8,6,572.09,230.87,150.93,371.47,0.9499,-1,-1,-1
8,7,1049.94,255.40,62.06,195.53,0.9210,-1,-1,-1
8,8,936.16,273.68,52.24,174.34,0.9148,-1,-1,-1
8,9,1146.15,266.22,55.41,172.94,0.9411,-1,-1,-1
8,10,1112.78,267.29,55.92,164.98,0.9024,-1,-1,-1
8,14,176.54,262.23,208.92,494.02,0.5952,-1,-1,-1
9,1,134.62,214.78,216.36,649.44,0.9810,-1,-1,-1
9,2,-115.52,208.52,219.98,622.06,0.8571,-1,-1,-1
9,3,427.35,236.88,161.36,392.04,0.9600,-1,-1,-1
9,4,818.96,262.61,88.41,258.53,0.9430,-1,-1,-1
9,5,974.77,249.57,112.76,274.10,0.9528,-1,-1,-1
9,6,575.22,233.84,152.34,376.95,0.9413,-1,-1,-1
9,7,1052.22,259.13,63.34,194.76,0.9210,-1,-1,-1
9,8,940.09,277.39,52.48,174.77,0.9066,-1,-1,-1
9,9,1147.94,268.33,58.05,175.66,0.9392,-1,-1,-1
9,10,1114.49,271.21,56.35,166.78,0.8963,-1,-1,-1
9,15,1583.12,251.78,57.56,186.16,0.7837,-1,-1,-1
10,1,120.95,216.80,218.68,652.95,0.9746,-1,-1,-1
10,2,-124.12,212.81,225.11,627.50,0.8491,-1,-1,-1
10,3,427.55,236.98,162.63,396.18,0.9620,-1,-1,-1
10,4,821.57,265.21,88.56,259.15,0.9522,-1,-1,-1
10,5,979.93,255.00,111.40,271.06,0.9654,-1,-1,-1
10,6,574.04,236.47,153.58,381.47,0.9610,-1,-1,-1
10,7,1054.83,262.71,65.02,195.40,0.9420,-1,-1,-1
10,8,943.89,280.47,52.49,174.01,0.9250,-1,-1,-1
10,9,1151.49,269.52,58.91,174.83,0.9353,-1,-1,-1
10,10,1115.23,273.99,56.55,168.33,0.9117,-1,-1,-1
10,15,1586.49,255.71,57.63,186.27,0.8725,-1,-1,-1
10,13,987.50,251.93,66.52,210.12,0.8712,-1,-1,-1
11,1,108.38,216.43,223.63,664.98,0.9810,-1,-1,-1
11,2,-131.66,216.54,230.38,634.32,0.8520,-1,-1,-1
11,3,428.68,241.29,162.97,397.84,0.9639,-1,-1,-1
11,4,825.03,268.91,88.98,261.06,0.9537,-1,-1,-1
11,5,985.32,259.94,110.99,270.93,0.9629,-1,-1,-1
11,6,577.73,241.95,153.62,383.48,0.9562,-1,-1,-1
11,7,1059.07,266.82,66.23,194.27,0.9240,-1,-1,-1
11,8,948.77,283.52,52.65,174.17,0.9166,-1,-1,-1
11,9,1153.98,273.17,59.47,174.50,0.9411,-1,-1,-1
11,10,1118.89,278.04,57.05,168.88,0.9301,-1,-1,-1
11,15,1590.53,259.29,56.90,183.14,0.8714,-1,-1,-1
11,13,992.22,255.99,66.88,210.48,0.7880,-1,-1,-1
12,1,96.38,215.52,228.85,676.88,0.9815,-1,-1,-1
12,2,-158.95,215.53,241.18,653.39,0.7178,-1,-1,-1
12,3,430.46,246.14,164.75,402.26,0.9678,-1,-1,-1
12,4,829.49,273.53,89.24,261.86,0.9503,-1,-1,-1
12,5,990.97,264.90,110.81,271.10,0.9577,-1,-1,-1
12,6,580.69,248.28,154.11,386.78,0.9591,-1,-1,-1
12,7,1063.54,271.03,67.39,193.86,0.9206,-1,-1,-1
12,8,955.01,288.70,52.99,174.22,0.9288,-1,-1,-1
12,9,1156.93,278.60,59.40,173.91,0.9246,-1,-1,-1
12,10,1122.04,282.48,57.54,169.50,0.8993,-1,-1,-1
12,15,1595.01,264.23,56.05,179.61,0.8991,-1,-1,-1
12,13,995.87,259.86,70.46,220.22,0.8239,-1,-1,-1
13,1,83.80,217.92,233.41,682.85,0.9790,-1,-1,-1
13,2,-170.21,229.95,244.89,658.65,0.7330,-1,-1,-1
13,3,431.84,248.50,165.84,404.70,0.9639,-1,-1,-1
13,4,832.54,276.70,89.30,261.68,0.9527,-1,-1,-1
13,5,996.68,268.19,109.85,269.36,0.9630,-1,-1,-1
13,6,581.98,253.76,155.27,391.13,0.9663,-1,-1,-1
13,7,1065.74,273.59,68.69,193.71,0.9227,-1,-1,-1
13,8,957.98,290.95,53.66,175.58,0.9342,-1,-1,-1
13,9,1156.75,281.18,59.41,175.03,0.9255,-1,-1,-1
13,10,1121.15,285.15,58.52,169.26,0.8996,-1,-1,-1
13,15,1598.50,267.67,56.89,181.16,0.7879,-1,-1,-1
13,13,998.21,261.67,71.68,222.37,0.8521,-1,-1,-1
14,1,71.66,221.55,240.75,690.31,0.9771,-1,-1,-1
14,3,430.66,249.75,168.24,409.62,0.9571,-1,-1,-1
14,4,835.99,281.00,89.25,261.92,0.9513,-1,-1,-1
14,5,999.79,270.97,110.30,271.08,0.9509,-1,-1,-1
14,6,584.01,258.80,154.10,388.66,0.9572,-1,-1,-1
14,7,1067.35,277.13,70.51,193.66,0.8976,-1,-1,-1
14,8,960.68,295.48,54.40,176.53,0.9255,-1,-1,-1
14,9,1156.89,284.99,59.32,175.89,0.9261,-1,-1,-1
14,10,1122.12,290.11,60.21,170.03,0.8802,-1,-1,-1
14,15,1601.30,271.81,57.39,181.03,0.8455,-1,-1,-1
14,13,1000.66,265.96,71.69,220.45,0.6668,-1,-1,-1
14,11,233.07,332.00,48.75,134.03,0.7364,-1,-1,-1
15,1,58.09,226.67,253.22,707.63,0.9815,-1,-1,-1
15,3,429.47,253.23,169.68,413.04,0.9556,-1,-1,-1
15,4,839.83,285.88,88.90,260.76,0.9513,-1,-1,-1
15,5,1002.48,273.16,111.01,273.96,0.9461,-1,-1,-1
15,6,583.82,264.15,155.06,392.37,0.9547,-1,-1,-1
15,7,1067.53,282.10,72.09,193.20,0.8901,-1,-1,-1
15,8,964.55,300.36,54.46,175.98,0.9213,-1,-1,-1
15,9,1156.36,288.06,59.59,177.54,0.9149,-1,-1,-1
15,10,1123.22,295.84,60.37,168.07,0.8788,-1,-1,-1
15,15,1606.08,277.96,57.96,181.50,0.8141,-1,-1,-1
15,13,1003.68,268.89,71.94,221.22,0.7763,-1,-1,-1
16,1,43.84,231.14,265.44,720.54,0.9819,-1,-1,-1
16,3,428.25,258.98,169.63,412.11,0.9629,-1,-1,-1
16,4,841.57,289.82,89.21,262.54,0.9508,-1,-1,-1
16,5,1005.37,277.87,110.15,273.26,0.9378,-1,-1,-1
16,6,579.24,266.48,157.24,397.66,0.9586,-1,-1,-1
16,7,1066.77,286.76,72.58,190.79,0.8538,-1,-1,-1
16,8,967.75,303.65,54.60,176.20,0.9186,-1,-1,-1
16,9,1155.49,292.67,59.27,177.70,0.9143,-1,-1,-1
16,10,1123.23,299.34,61.35,170.32,0.8850,-1,-1,-1
16,15,1610.14,282.24,57.87,180.90,0.7957,-1,-1,-1
16,13,1004.54,272.14,73.45,224.96,0.8203,-1,-1,-1
17,1,27.24,231.31,280.77,740.97,0.9829,-1,-1,-1
17,3,424.02,261.31,171.32,416.40,0.9644,-1,-1,-1
17,4,842.73,293.19,88.92,263.19,0.9483,-1,-1,-1
17,5,1008.00,282.57,109.02,271.97,0.8915,-1,-1,-1
17,6,576.38,269.84,159.70,403.11,0.9533,-1,-1,-1
17,7,1056.83,290.21,74.65,196.65,0.7057,-1,-1,-1
17,8,970.67,307.46,54.45,175.83,0.9125,-1,-1,-1
17,9,1154.66,298.60,58.17,175.51,0.9083,-1,-1,-1
17,10,1121.05,303.48,59.66,167.37,0.8703,-1,-1,-1
17,15,1613.72,286.28,56.88,178.41,0.7622,-1,-1,-1
17,13,1004.88,274.43,79.84,243.10,0.7684,-1,-1,-1
17,11,242.94,346.43,45.78,124.24,0.7697,-1,-1,-1
18,1,3.59,233.45,294.61,754.41,0.9790,-1,-1,-1
18,3,420.23,267.01,171.01,414.82,0.9688,-1,-1,-1
18,4,843.72,296.57,88.11,262.41,0.9572,-1,-1,-1
18,5,1008.72,286.06,108.62,272.48,0.9446,-1,-1,-1
18,6,572.51,272.84,161.32,404.19,0.9576,-1,-1,-1
18,7,1057.77,292.79,75.62,196.71,0.8824,-1,-1,-1
18,8,973.03,309.59,54.97,178.36,0.9084,-1,-1,-1
18,9,1151.64,301.57,59.30,177.80,0.8892,-1,-1,-1
18,10,1118.57,306.54,59.33,168.34,0.8846,-1,-1,-1
18,15,1614.26,290.61,55.88,175.69,0.5994,-1,-1,-1
18,13,1005.61,277.15,78.04,236.53,0.8479,-1,-1,-1
18,11,243.68,349.73,47.04,127.72,0.8137,-1,-1,-1
19,1,-18.58,236.58,310.03,773.44,0.9732,-1,-1,-1
19,3,415.15,269.60,174.15,422.88,0.9732,-1,-1,-1
19,4,843.97,298.82,88.34,265.00,0.9464,-1,-1,-1
19,5,1009.27,288.68,108.18,272.78,0.9460,-1,-1,-1
19,6,567.36,274.72,163.68,407.57,0.9513,-1,-1,-1
19,7,1054.90,294.95,76.70,198.51,0.8823,-1,-1,-1
19,8,974.91,314.70,54.31,176.64,0.9139,-1,-1,-1
19,9,1144.25,306.56,61.15,176.43,0.9310,-1,-1,-1
19,10,1115.39,311.35,58.85,169.15,0.8808,-1,-1,-1
19,15,1628.34,283.08,62.03,195.79,0.8235,-1,-1,-1
19,13,1005.52,280.62,79.12,239.20,0.8235,-1,-1,-1
19,11,244.55,353.48,46.38,125.21,0.8342,-1,-1,-1
19,12,223.38,360.12,32.51,103.28,0.7297,-1,-1,-1
20,1,-28.94,239.24,320.30,786.53,0.9634,-1,-1,-1
20,3,409.99,269.75,177.42,432.46,0.9693,-1,-1,-1
20,4,844.96,303.19,87.69,264.18,0.9537,-1,-1,-1
20,5,1010.80,293.48,107.21,271.44,0.9523,-1,-1,-1
20,6,561.41,276.10,168.09,415.16,0.9605,-1,-1,-1
20,7,1053.33,298.02,77.39,198.62,0.8176,-1,-1,-1
20,8,976.08,318.59,54.10,176.41,0.9127,-1,-1,-1
20,9,1140.12,310.80,63.83,177.23,0.9625,-1,-1,-1
20,10,1115.13,316.86,57.03,164.98,0.8971,-1,-1,-1
20,15,1634.78,282.37,64.73,204.64,0.8471,-1,-1,-1
20,13,1008.00,283.12,80.73,241.54,0.8035,-1,-1,-1
20,11,245.72,356.72,46.59,125.64,0.8578,-1,-1,-1
20,12,222.13,363.73,34.97,111.80,0.6643,-1,-1,-1
21,1,-38.57,238.34,331.94,810.62,0.9673,-1,-1,-1
21,3,405.55,270.70,178.88,438.65,0.9810,-1,-1,-1
21,4,845.72,306.33,87.20,264.17,0.9562,-1,-1,-1
21,5,1011.42,295.79,107.32,272.27,0.9659,-1,-1,-1
21,6,556.08,277.87,170.50,416.29,0.9537,-1,-1,-1
21,7,1044.60,301.13,77.76,201.65,0.7612,-1,-1,-1
21,8,976.40,320.09,54.77,179.44,0.9237,-1,-1,-1
21,9,1137.75,313.78,66.41,178.41,0.9625,-1,-1,-1
21,10,1113.33,318.52,56.99,167.44,0.8844,-1,-1,-1
21,15,1637.54,284.36,65.15,206.80,0.8680,-1,-1,-1
21,13,1007.56,288.34,78.50,233.50,0.8220,-1,-1,-1
21,11,246.89,359.24,44.73,120.00,0.8572,-1,-1,-1
21,12,220.93,366.37,35.42,113.50,0.8071,-1,-1,-1
22,1,-59.33,236.21,342.48,829.76,0.9658,-1,-1,-1
22,3,398.09,273.10,180.38,443.43,0.9737,-1,-1,-1
22,4,846.87,309.20,87.13,265.05,0.9489,-1,-1,-1
22,5,1011.38,296.77,108.72,276.59,0.9586,-1,-1,-1
22,6,552.05,276.81,174.19,422.88,0.9455,-1,-1,-1
22,8,977.12,324.35,54.66,178.79,0.9261,-1,-1,-1
22,9,1135.08,318.58,68.40,178.40,0.9227,-1,-1,-1
22,10,1112.26,322.84,56.98,168.79,0.8656,-1,-1,-1
22,15,1638.64,288.57,64.75,205.33,0.6332,-1,-1,-1
22,13,1007.37,290.71,82.96,245.89,0.8021,-1,-1,-1
22,11,247.52,361.87,43.30,116.52,0.8299,-1,-1,-1
22,12,220.69,369.09,34.66,110.58,0.7937,-1,-1,-1
23,1,-85.81,236.83,350.16,840.03,0.9331,-1,-1,-1
23,3,388.39,274.79,182.32,449.52,0.9693,-1,-1,-1
23,4,846.96,312.03,87.19,265.92,0.9494,-1,-1,-1
23,5,1011.28,302.11,107.91,275.11,0.9630,-1,-1,-1
23,6,545.43,276.96,176.53,427.26,0.9493,-1,-1,-1
23,8,976.45,329.04,54.97,180.20,0.9221,-1,-1,-1
23,9,1132.73,323.35,70.57,177.94,0.9484,-1,-1,-1
23,10,1108.99,326.20,56.96,170.52,0.8906,-1,-1,-1
23,15,1636.84,293.95,64.69,204.10,0.8395,-1,-1,-1
23,13,1006.15,295.34,82.78,244.40,0.8346,-1,-1,-1
23,11,245.35,364.72,43.67,117.59,0.8385,-1,-1,-1
23,12,218.15,372.21,35.31,112.57,0.8339,-1,-1,-1
24,1,-115.72,230.28,359.21,855.09,0.9382,-1,-1,-1
24,3,378.22,275.93,183.18,453.02,0.9629,-1,-1,-1
24,4,847.55,315.12,87.18,265.23,0.9237,-1,-1,-1
24,5,1009.87,303.86,108.73,276.75,0.9508,-1,-1,-1
24,6,540.99,275.56,178.70,431.67,0.9624,-1,-1,-1
24,8,975.60,330.85,55.53,182.16,0.9003,-1,-1,-1
24,9,1127.16,327.32,69.54,176.86,0.8137,-1,-1,-1
24,10,1106.93,328.42,57.17,173.05,0.8415,-1,-1,-1
24,11,243.23,363.78,46.64,126.12,0.8419,-1,-1,-1
24,12,214.67,373.38,36.22,115.07,0.8089,-1,-1,-1
25,1,-145.01,246.08,358.61,846.29,0.9484,-1,-1,-1
25,3,366.72,275.95,186.79,463.47,0.9717,-1,-1,-1
25,4,845.64,316.14,87.67,266.28,0.9319,-1,-1,-1
25,5,1006.81,304.08,109.43,278.25,0.9493,-1,-1,-1
25,6,534.94,274.24,180.69,436.63,0.9580,-1,-1,-1
25,8,974.31,332.56,55.65,181.66,0.9066,-1,-1,-1
25,9,1122.31,326.53,72.90,181.80,0.8730,-1,-1,-1
25,10,1103.03,329.67,57.27,174.44,0.8712,-1,-1,-1
25,11,241.00,365.04,46.39,124.45,0.8440,-1,-1,-1
25,12,210.55,374.57,36.04,113.79,0.8320,-1,-1,-1
26,1,-171.02,241.45,360.97,854.38,0.9338,-1,-1,-1
26,3,356.06,276.39,189.36,469.83,0.9780,-1,-1,-1
26,4,842.44,316.55,87.79,267.11,0.9469,-1,-1,-1
26,5,1002.38,302.84,110.37,281.02,0.9435,-1,-1,-1
26,6,527.66,272.84,183.93,441.37,0.9722,-1,-1,-1
26,8,970.86,333.10,54.83,179.11,0.9073,-1,-1,-1
26,9,1122.62,328.44,72.13,178.79,0.8625,-1,-1,-1
26,10,1098.17,332.13,56.62,172.73,0.8734,-1,-1,-1
26,11,236.68,366.06,46.72,125.12,0.8634,-1,-1,-1
26,12,204.86,375.78,37.20,115.94,0.8316,-1,-1,-1
26,15,1628.38,301.33,66.86,204.74,0.7673,-1,-1,-1
26,13,1005.95,301.40,82.43,240.82,0.6902,-1,-1,-1
27,1,-200.37,229.86,363.01,868.08,0.8991,-1,-1,-1
27,3,343.76,274.53,191.02,474.09,0.9698,-1,-1,-1
27,4,839.25,315.41,87.49,266.96,0.9371,-1,-1,-1
27,5,998.76,300.67,111.19,282.93,0.9523,-1,-1,-1
27,6,517.52,270.44,186.58,445.80,0.9712,-1,-1,-1
27,8,967.28,331.58,54.72,179.47,0.9024,-1,-1,-1
27,9,1119.28,327.69,70.31,174.01,0.9033,-1,-1,-1
27,10,1094.43,331.59,56.95,172.49,0.8714,-1,-1,-1
27,11,231.36,363.25,47.73,128.05,0.8752,-1,-1,-1
27,12,199.27,373.70,37.72,117.17,0.8583,-1,-1,-1
27,15,1622.42,301.71,68.56,203.64,0.7246,-1,-1,-1
28,3,331.32,269.33,193.54,480.17,0.9619,-1,-1,-1
28,4,836.45,312.61,88.26,269.11,0.9358,-1,-1,-1
28,5,995.90,301.92,110.46,280.08,0.9552,-1,-1,-1
28,6,508.83,266.92,191.06,455.83,0.9566,-1,-1,-1
28,8,964.42,329.52,54.56,179.59,0.9034,-1,-1,-1
28,9,1111.21,324.32,70.44,174.45,0.8999,-1,-1,-1
28,10,1086.49,329.55,57.38,172.27,0.7159,-1,-1,-1
28,11,226.39,360.52,47.23,126.50,0.8614,-1,-1,-1
28,12,192.43,369.91,38.02,117.17,0.8001,-1,-1,-1
28,15,1617.09,302.75,68.15,199.67,0.5902,-1,-1,-1
29,3,319.11,266.33,196.63,487.49,0.9727,-1,-1,-1
29,4,832.96,311.21,88.32,269.91,0.9460,-1,-1,-1
29,5,992.05,302.59,110.53,279.06,0.9600,-1,-1,-1
29,6,502.12,265.32,194.43,464.79,0.9634,-1,-1,-1
29,8,961.54,328.48,54.67,180.19,0.9133,-1,-1,-1
29,9,1103.26,322.87,70.77,177.31,0.9012,-1,-1,-1
29,10,1079.98,329.36,57.72,171.40,0.8123,-1,-1,-1
29,11,222.65,359.06,46.64,124.11,0.8494,-1,-1,-1
29,12,186.91,368.27,37.12,114.04,0.8120,-1,-1,-1
29,15,1612.38,301.37,70.46,202.36,0.7210,-1,-1,-1
29,13,995.49,297.84,80.91,235.68,0.6844,-1,-1,-1
30,3,304.23,264.22,198.48,491.88,0.9805,-1,-1,-1
30,4,829.49,310.26,88.34,271.08,0.9561,-1,-1,-1
30,5,986.87,302.81,111.07,279.44,0.9586,-1,-1,-1
30,6,492.30,264.37,196.93,470.61,0.9717,-1,-1,-1
30,8,956.49,328.70,53.91,178.51,0.9260,-1,-1,-1
30,9,1091.91,321.41,70.16,179.38,0.9178,-1,-1,-1
30,10,1068.31,328.37,50.76,152.64,0.7679,-1,-1,-1
30,11,216.90,357.70,45.92,120.96,0.8684,-1,-1,-1
30,12,179.74,366.60,37.24,114.60,0.8102,-1,-1,-1
30,17,18.56,370.10,35.49,101.12,0.8450,-1,-1,-1
31,3,289.78,259.70,201.40,498.55,0.9815,-1,-1,-1
31,4,824.67,310.22,87.66,270.16,0.9562,-1,-1,-1
31,5,980.09,303.42,111.47,279.57,0.9664,-1,-1,-1
31,6,476.96,264.49,199.90,474.97,0.9766,-1,-1,-1
31,8,951.19,328.65,53.62,178.32,0.9159,-1,-1,-1
31,9,1080.27,321.04,69.16,180.94,0.8783,-1,-1,-1
31,10,1058.63,327.95,54.94,162.75,0.7333,-1,-1,-1
31,11,209.73,356.17,47.16,123.41,0.8741,-1,-1,-1
31,12,170.84,364.96,36.42,111.68,0.8280,-1,-1,-1
31,17,11.66,367.85,35.89,102.24,0.8475,-1,-1,-1
32,3,272.69,253.86,205.06,505.21,0.9839,-1,-1,-1
32,4,819.30,307.43,87.56,271.12,0.9522,-1,-1,-1
32,5,972.51,299.17,112.98,283.06,0.9678,-1,-1,-1
32,6,466.03,262.61,202.68,482.06,0.9810,-1,-1,-1
32,8,945.58,326.05,54.66,182.71,0.9303,-1,-1,-1
32,9,1070.63,318.76,67.21,179.75,0.8911,-1,-1,-1
32,10,1051.15,325.65,59.10,170.97,0.8884,-1,-1,-1
32,11,202.00,353.11,49.36,128.76,0.8877,-1,-1,-1
32,12,160.99,362.31,36.37,111.01,0.8387,-1,-1,-1
32,17,4.99,365.30,35.46,101.08,0.8257,-1,-1,-1
33,3,255.09,250.02,208.10,510.10,0.9873,-1,-1,-1
33,4,813.51,305.86,87.30,271.47,0.9571,-1,-1,-1
33,5,964.77,296.46,113.81,285.36,0.9668,-1,-1,-1
33,6,453.54,260.49,205.44,488.23,0.9746,-1,-1,-1
33,8,940.44,324.31,54.23,181.25,0.9252,-1,-1,-1
33,9,1060.99,316.90,66.55,181.95,0.9278,-1,-1,-1
33,10,1040.42,324.66,60.21,174.57,0.8406,-1,-1,-1
33,11,193.49,351.53,49.62,128.14,0.9124,-1,-1,-1
33,12,151.23,360.45,35.39,107.17,0.8513,-1,-1,-1
33,17,-3.04,363.98,35.98,102.69,0.8009,-1,-1,-1
34,3,238.52,245.75,211.08,515.20,0.9849,-1,-1,-1
34,4,808.17,304.60,87.00,271.13,0.9600,-1,-1,-1
34,5,956.12,292.71,114.66,287.54,0.9639,-1,-1,-1
34,6,437.47,258.55,208.05,489.87,0.9776,-1,-1,-1
34,8,935.15,321.83,54.27,182.45,0.9231,-1,-1,-1
34,9,1052.61,314.90,65.05,181.76,0.9012,-1,-1,-1
34,10,1028.82,322.89,58.74,172.42,0.7683,-1,-1,-1
34,11,186.59,350.44,48.72,123.88,0.8483,-1,-1,-1
34,12,141.28,358.81,35.92,108.46,0.8529,-1,-1,-1
34,17,-8.91,362.31,35.52,101.77,0.5959,-1,-1,-1
35,3,223.49,241.35,213.78,519.60,0.9844,-1,-1,-1
35,4,803.32,301.54,87.40,272.32,0.9590,-1,-1,-1
35,5,949.25,287.62,116.13,290.99,0.9639,-1,-1,-1
35,6,425.72,255.25,214.58,502.86,0.9771,-1,-1,-1
35,8,931.47,319.43,54.23,182.89,0.9053,-1,-1,-1
35,9,1044.82,313.26,63.47,180.45,0.8990,-1,-1,-1
35,10,1018.29,320.08,58.31,173.77,0.7791,-1,-1,-1
35,11,180.83,348.53,48.63,122.69,0.8933,-1,-1,-1
35,12,133.64,356.47,35.67,107.14,0.8438,-1,-1,-1
36,3,206.64,235.98,217.25,525.83,0.9854,-1,-1,-1
36,4,799.41,299.42,87.23,271.53,0.9556,-1,-1,-1
36,5,943.46,283.05,116.89,293.15,0.9605,-1,-1,-1
36,6,413.86,251.03,218.92,510.71,0.9805,-1,-1,-1
36,8,927.81,317.54,54.28,183.16,0.9019,-1,-1,-1
36,9,1039.37,311.97,62.80,179.94,0.8869,-1,-1,-1
36,10,1012.07,318.79,55.75,167.61,0.7354,-1,-1,-1
36,11,175.40,346.39,46.65,116.87,0.8547,-1,-1,-1
36,12,125.99,354.40,35.36,105.31,0.8775,-1,-1,-1
36,18,38.96,633.49,26.48,59.87,0.7455,-1,-1,-1
37,3,191.55,230.56,221.51,533.42,0.9873,-1,-1,-1
37,4,795.41,296.41,87.75,272.77,0.9600,-1,-1,-1
37,5,938.97,280.03,117.38,294.37,0.9605,-1,-1,-1
37,6,405.97,245.70,221.83,517.49,0.9756,-1,-1,-1
37,8,924.30,314.96,54.98,184.47,0.9121,-1,-1,-1
